,tweet_id,username,name,replies,retweets,likes,posted_time,content
111,1676839286589513729,aajtak,AajTak,23,79,277,2023-07-06 06:23:34+00:00,"बीजेपी के विधायक को महीलाओं ने दिखाई चप्पल। देखिये रिपोर्ट 

#BJP #MLA #SidhiKand #MadhyaPradesh | Hemendra Sharma | 
@ashutoshjourno"
112,1677194906081607681,harbhajan_singh,Harbhajan Turbanator,280,744,14003,2023-07-07 05:56:41+00:00,"Humble Tributes to Captain Vikram Batra, Param Vir Chakra on his Punya Tithi. His indomitable spirit, commitment to the Nation and leadership skills will always inspire us. The slogan ‘Yeh Dil Maange More’ will always remain close to our heart."
113,1677230509070622720,CricCrazyJohns,Johns.,40,260,6796,2023-07-07 08:18:09+00:00,"Siraj gifted a bat & pair of shoes to young players from Barbados. 

Nice gesture from Siraj."
114,1677190524170559488,aajtak,AajTak,38,36,382,2023-07-07 05:39:16+00:00,"मोदी सरनेम वाले बयान पर मानहानि मामले में राहुल गांधी को गुजरात हाईकोर्ट से बड़ा झटका लगा है. कोर्ट ने मानहानि मामले में सजा पर रोक लगाने से इनकार कर दिया. साथ ही कोर्ट ने राहुल गांधी की ओर से सजा पर रोक लगाने की मांग को लेकर दाखिल याचिका को भी खारिज कर दिया. 

पूरी ख़बर:… Show more"
115,1677170408431181824,kmcccccccl,kyra,11,538,5930,2023-07-07 04:19:20+00:00,"HER LAUGH IN SPEAK NOW (TAYLOR’S VERSION) I’VE LOST IT  
@taylornation13
 @taylorswift13
 #SpeakNowTaylorsVersion"
116,1677258564669411333,timesofindia,The Times Of India,0,2,21,2023-07-07 10:09:38+00:00,#WATCH | #UttarPradesh | Illustrated Shiv Puran and Shiv Mahapuran translated in the Nepali language unveiled at the closing ceremony of centenary celebrations of Gita Press in #Gorakhpur. PM #NarendraModi is present here.
117,1677037508452835330,sashayanshin,Sasha Yanshin,240,100,1598,2023-07-06 19:31:14+00:00,"Elon wasted his time starting Tesla - GM and Ford will crush him.

Elon wasted his time starting SpaceX - NASA will eat his lunch.

Elon wasted his time buying Twitter - Facebook will dominate."
118,1677132533480271872,fifteeenswift,abby,103,9219,37575,2023-07-07 01:48:50+00:00,very emotional to be a 26 year old teenager listening to speak now for the first time for the second time
119,1677206069838241794,aajtak,AajTak,3,4,75,2023-07-07 06:41:02+00:00,"इन 3 राज्यों को आज मिलेगी नई वंदे भारत ट्रेनों की सौगात 

#VandeBharatExpress"
120,1677022122366095362,mufaddal_vohra,Mufaddal Vohra,127,2674,19510,2023-07-06 18:30:06+00:00,"- India's most successful captain in history.
- 3 different ICC Trophies.
- 5 time IPL Champion.
- 2 time CLT20 Champions.
- Most stumping in internationals.
- Fastest to grab No.1 spot as a batter in ODIs.

- Happy birthday to the heartbeat of India and CSK, MS Dhoni...!!!"
121,1676899523744997376,aajtak,AajTak,58,30,137,2023-07-06 10:22:56+00:00,"सीधी कांड : सीएम ने पांव पखारे, तिलक लगाया, माफी मांगी, देखिए 
@reporterravish
 की ये ग्राउंड रिपोर्ट 
#Khabardar | #ATVideo | 
@swetasinghat
 | #MadhyaPradesh"
122,1676632456819081229,aajtak,AajTak,6,4,115,2023-07-05 16:41:42+00:00,"वेस्टइंडीज के खिलाफ होने वाले पांच मैचों की टी20 सीरीज के लिए भारतीय टीम का ऐलान कर दिया गया है. 15 सदस्यीय टीम की कप्तानी हार्दिक पंड्या के हाथों में रहेगी. टीम में तिलक वर्मा और यशस्वी जायसवाल को भी शामिल किया गया है. जबकि रिंकू सिंह जगह बनाने में नाकाम रहे.

#TeamIndia… Show more"
123,1676967332403621888,NASA,NASA,48,265,1488,2023-07-06 14:52:23+00:00,It’s time to get space-crafty for #WorldEmbroideryDay on July 30! Get inspired by images from our many missions—create and share your own #NASAEmbroidery and we may share your art on our social streams July 30-Aug. 1. Learn more: https://bit.ly/3XMcpdy
124,1677156317402734592,alx,ALX,62,63,656,2023-07-07 03:23:20+00:00,"Just now realizing that Twitter’s picture-in-picture player also works when you exit app.

Will be useful for watching longer form content "
125,1677253618809057280,TOIAuto,TOI Auto,0,1,5,2023-07-07 09:49:59+00:00,"Biggest monthly EV sales drop in June: Okaya EV’s 89% to TVS Motor’s 62% decline

#ElectricVehicles #EVs #EVsales #JuneEVsales"
126,1677224547479871488,toisports,TOI Sports,1,1,48,2023-07-07 07:54:28+00:00,"Happy Birthday 
@msdhoni
: Wishes pour in for 'Thala' on his 42nd birthday 

READ: http://toi.in/sRIb6Z/a24gk

#MSDhoni #Dhoni #HappyBirthdayMSDhoni #HappyBirthdayDhoni 
@msdhoni"
127,1677248347693006848,ETimesTV,ETimes TV,0,4,19,2023-07-07 09:29:02+00:00,"Veteran actor Mithun Chakraborty's mother Shantirani Devi passes away

For more, read: https://rb.gy/cztg4

#MithunChakraborty #shantiranichakraborty"
128,1677258656231067649,TOIPlus,TOI Plus,0,1,8,2023-07-07 10:10:00+00:00,"Opinion | Enrollment data reveals that Harvard University limits Asian Americans to a flat 15-18% of the student body, year after year, though they increasingly dominate the top of the applicant pool"
129,1677255887298387968,GoodNewsToday,GNTTV,0,1,19,2023-07-07 09:59:00+00:00,"शिव संग शनि कृपा बरसाएंगे अपार
सावन में शनिदेव होंगे मेहरबान

#PrarthnaHoSweekar || #GNTLiveStream"
130,1677192292627804160,timesparenting,Times Parenting,0,1,8,2023-07-07 05:46:17+00:00,"'Dear NCERT, in recent times you have been in the spotlight for deleting portions pertaining to the Delhi Sultanate, Mughal rulers, Darwinian evolution and other topics from your textbooks.' 
Read this honest appeal from a concerned parent https://bit.ly/46zRVIN 
#TimesParenting"
131,1677207419842166784,aajtakradio,Aaj Tak Radio,5,8,78,2023-07-07 06:46:24+00:00,"बीजेपी ने  झारखंड, तेलंगाना जैसे राज्यों के प्रदेश अध्यक्ष बदल कर पहले ही गहमागहमी मचा रखा था. अब चर्चाएं हैं कि प्रधानमंत्री नरेंद्र मोदी के मंत्रिमंडल में भी बहुत ही जल्द फ़ेरबदल सम्भव है. क्या है पूरी कहानी सुनिए 
@hshekhar
 से."
132,1676961702687145984,sahitya_tak,Sahitya Tak,1,8,39,2023-07-06 14:30:01+00:00,"राज्यसत्ता कहती है- 
कविता को नहीं होना चाहिए 
राज्यसत्ता के बारे में 
कानून के बारे में 
नहीं होनी चाहिए कोई कविता 
तंत्र के बारे में.. कवि #UdayPrakash के कविता-संग्रह 'प्रतिनिधि कविताएं' से सुनें चुनिंदा कविताएं वरिष्ठ पत्रकार 
@sanjeevpaliwal
 से.
https://youtu.be/1Q4IvQRcm9o"
133,1677115576685150211,cb_doge,DogeDesigner,292,430,2242,2023-07-07 00:41:27+00:00,"The only “social networks” that survive will be those that require verification.

The importance of ""Verified Accounts"" "
134,1676908189734805509,ilyamiskov,Ilya Miskov,192,2694,17584,2023-07-06 10:57:22+00:00,This video by Apple is literally motion design porn.
135,1677035922456707072,aajtak,AajTak,15,26,131,2023-07-06 19:24:56+00:00,"पुलिस ने प्रवेश शुक्ला का कॉलर पकड़ने की एक्टिंग की?

पूरा शो: https://rb.gy/pogk6

#ATHighlights #BlackAndWhiteOnAajTak | 
@sudhirchaudhary"
136,1677184829815660544,SawyerMerritt,Sawyer Merritt,18,34,310,2023-07-07 05:16:38+00:00,"UPDATE: If you make one Tesla Model 3/Y referral, that will give you enough credits to redeem 3 free months of FSD."
137,1677035113442418688,MarioNawfal,Mario Nawfal,1870,7580,31034,2023-07-06 19:21:43+00:00,"BREAKING: TWITTER TO SUE META | FACEBOOK'S LITANY OF COPYCAT FAILS

Elon's lawyer Alex Spiro sent a letter to Mark Zuckerberg threatening legal action, claiming that Meta hired former Twitter employees to create a clone. 

This isn't surprising, as Facebook's Moto has always…Show more"
138,1676556860214714369,aajtak,AajTak,220,830,10052,2023-07-05 11:41:19+00:00,"#BreakingNews: अजित पवार बने NCP के अध्यक्ष, शरद पवार को पद से हटाया

अजित पवार गुट की मीटिंग में एक बड़ा फैसला लिया गया है. इसमें शरद पवार की जगह अजित पवार को NCP का अध्यक्ष बनाने का फैसला हुआ है. बताया गया है कि कार्यकारी अध्यक्ष प्रफुल्ल पटेल ने आज राष्ट्रीय कार्यकारिणी बैठक… Show more"
139,1677063676526989314,TitterDaily,T(w)itter Daily News ,105,168,1352,2023-07-06 21:15:13+00:00,"INSIGHT: Elon's biographer Walter Isaacson has commented on Elon's relationship with Twitter, saying that he's ""almost addicted to the drama that comes with Twitter"".

Twitter is ""something he [Elon] loves - loves almost to the point of compulsion"", Isaacson said."
140,1676605953892818945,Enezator,Enezator,888,23330,171812,2023-07-05 14:56:23+00:00,best bowling shot in history
141,1677251393483055105,aajtak,AajTak,0,5,103,2023-07-07 09:41:08+00:00,"अरे, मेरे नहीं 'चिट्टू' भैया के साथ लो फोटो, जब धोनी ने 'बेस्ट फ्रेंड' से कही थी ये बात  

#MSDhoni𓃵"
142,1676652046118690830,GRDecter,"Genevieve Roch-Decter, CFA",179,484,2634,2023-07-05 17:59:33+00:00,"Google: Thanks for the free data, everyone!"
143,1676762510496505857,elonmusk,Elon Musk,300,210,4006,2023-07-06 01:18:29+00:00,!
144,1677183052664156160,pinarayivijayan,Pinarayi Vijayan,33,1562,15176,2023-07-07 05:09:34+00:00,"Warm greetings on your birthday, 
@msdhoni
. Wishing you an eventful and illustrious life ahead.
#HappyBirthdayMSDhoni"
145,1677197672363745283,RajalArora,Rajal Arora,8,243,4575,2023-07-07 06:07:40+00:00,To the bestest. Happy happy birthday Mahi bhai 
